sentence	token	label
	's	O
	motto	O
	Lala	O
	ndani	O
	ya	O
	Neti	O
	Zuia	O
	Mlaria	O
	.	O
	stop-x	stop-x
		
	Kenya	B-LOC
	","	O
	rich	O
	","	O
	green	O
	","	O
	and	O
	country	O
	full	O
	of	O
	wild	O
	animal	O
	was	O
	almost	O
	diminishing	O
	to	O
	low	O
	standards	O
	.	O
	Trees	O
	were	O
	destroyed	O
	","	O
	poachers	O
	killed	O
	animals	O
	and	O
	the	O
	economy	O
	of	O
	Kenya	B-LOC
	was	O
	going	O
	low	O
	as	O
	the	O
	number	O
	of	O
	tourists	O
	decreased	O
	due	O
	to	O
	lack	O
	of	O
	scenery	O
	of	O
	animals	O
	.	O
	Lack	O
	of	O
	trees	O
	almost	O
	lead	O
	to	O
	desertification	O
	in	O
	Kenya	B-LOC
	.	O
	Lack	O
	of	O
	trees	O
	led	O
	to	O
	lack	O
	of	O
	rain	O
	in	O
	some	O
	area	O
	which	O
	led	O
	to	O
	people	O
	setting	O
	to	O
	new	O
	areas	O
	.	O
	People	O
	were	O
	warred	O
	but	O
	it	O
	fall	O
	on	O
	deaf	O
	ears	O
	as	O
	they	O
	taught	O
	the	O
	business	O
	was	O
	bringing	O
	money	O
	to	O
	them	O
	.	O
	A	O
	clever	O
	woman	O
	","	O
	Wangari	B-ADLT
	Maathai	I-ADLT
	","	O
	came	O
	up	O
	with	O
	a	O
	good	O
	idea	O
	.	O
	She	O
	herself	O
	started	O
	as	O
	a	O
	role	O
	model	O
	","	O
	she	O
	traveled	O
	to	O
	different	O
	parts	O
	of	O
	the	O
	country	O
	.	O
	She	O
	planted	O
	many	O
	trees	O
	anywhere	O
	she	O
	went	O
	and	O
	she	O
	also	O
	encouraged	O
	people	O
	at	O
	least	O
	the	O
	plant	O
	trees	O
	.	O
	Kenya	B-LOC
	came	O
	back	O
	to	O
	her	O
	own	O
	status	O
	and	O
	life	O
	became	O
	as	O
	usual	O
	.	O
	Animals	O
	were	O
	taken	O
	care	O
	of	O
	ad	O
	Kenya	B-LOC
	became	O
	to	O
	high	O
	standards	O
	.	O
	stop-x	stop-x
		
	The	O
	Kenya	B-ORG
	commercial	I-ORG
	Bank	I-ORG
	has	O
	been	O
	on	O
	the	O
	upfront	O
	to	O
	uplift	O
	the	O
	sports	O
	interest	O
	in	O
	Kenya	B-LOC
	starting	O
	from	O
	the	O
	juniors	O
	to	O
	the	O
	seniors	O
	.	O
	The	O
	KCB	B-ORG
	donated	O
	goods	O
	worth	O
	12	O
	million	O
	to	O
	schools	O
	","	O
	clubs	O
	","	O
	all	O
	over	O
	the	O
	country	O
	.	O
	Ranging	O
	from	O
	sports	O
	shoes	O
	","	O
	Jesseys	O
	","	O
	balls	O
	","	O
	hockey	O
	sticks	O
	and	O
	many	O
	others	O
	.	O
	the	O
	sports	O
	industry	O
	in	O
	Kenya	B-LOC
	most	O
	football	O
	has	O
	been	O
	neglected	O
	","	O
	but	O
	KCB	B-ORG
	is	O
	trying	O
	to	O
	raise	O
	hopes	O
	region	O
	.	O
	The	O
	KCB	B-ORG
	has	O
	set	O
	up	O
	clubs	O
	where	O
	anyone	O
	can	O
	sign	O
	in	O
	to	O
	play	O
	a	O
	certain	O
	sport	O
	he	O
	admires	O
	.	O
	I	O
	myself	O
	joined	O
	the	O
	Mathare	B-ORG
	youth	I-ORG
	school	I-ORG
	Association	I-ORG
	which	O
	is	O
	supported	O
	by	O
	KCB	B-ORG
	.	O
	The	O
	KCB	B-ORG
	","	O
	one	O
	day	O
	went	O
	further	O
	to	O
	invite	O
	a	O
	team	O
	from	O
	England	B-LOC
	","	I-LOC
	Manchester	B-ORG
	Untied	I-ORG
	to	O
	inspire	O
	young	O
	children	O
	and	O
	the	O
	youth	O
	.	O
	At	O
	least	O
	organizational	O
	like	O
	this	O
	one	O
	cases	O
	the	O
	government	O
	done	O
	.	O
	stop-x	stop-x
		
	Due	O
	to	O
	poverty	O
	and	O
	orphans	O
	which	O
	resulted	O
	from	O
	post	O
	election	O
	violence	O
	the	O
	government	O
	together	O
	with	O
	the	O
	UN	B-ORG
	looked	O
	for	O
	food	O
	","	O
	shelter	O
	and	O
	clothing	O
	to	O
	give	O
	the	O
	affected	O
	people	O
	.	O
	It	O
	was	O
	said	O
	that	O
	most	O
	of	O
	the	O
	great	O
	people	O
	in	O
	the	O
	government	O
	contributed	O
	to	O
	the	O
	violence	O
	.	O
	Many	O
	people	O
	were	O
	slaughtered	O
	","	O
	fired	O
	and	O
	their	O
	property	O
	taken	O
	all	O
	over	O
	the	O
	country	O
	.	O
	The	O
	government	O
	looked	O
	a	O
	way	O
	of	O
	settling	O
	the	O
	IDP	O
	's	O
	.	O
	The	O
	government	O
	brought	O
	land	O
	in	O
	Western	B-LOC
	province	I-LOC
	Kakamega	I-LOC
	County	I-LOC
	and	O
	Lurambi	B-LOC
	division	O
	to	O
	settle	O
	the	O
	IDP	O
	's	O
	.	O
	stop-x	stop-x
		
	Some	O
	of	O
	the	O
	community	O
	in	O
	Kenya	B-LOC
	still	O
	practice	O
	old	O
	cultural	O
	values	O
	in	O
	Kenya	B-LOC
	.	O
	Some	O
	of	O
	them	O
	are	O
	good	O
	while	O
	some	O
	are	O
	bad	O
	.	O
	Example	O
	of	O
	a	O
	community	O
	that	O
	is	O
	practicing	O
	their	O
	culture	O
	is	O
	the	O
	Samburu	B-ORG
	community	I-ORG
	.	O
	They	O
	still	O
	practice	O
	female	O
	gentile	O
	mutilation	O
	which	O
	is	O
	very	O
	dangerous	O
	to	O
	the	O
	female	O
	.	O
	It	O
	really	O
	affected	O
	the	O
	female	O
	in	O
	many	O
	easy	O
	such	O
	as	O
	trouble	O
	in	O
	girls	O
	to	O
	give	O
	birth	O
	.	O
	This	O
	affected	O
	the	O
	community	O
	and	O
	lead	O
	to	O
	death	O
	of	O
	many	O
	female	O
	.	O
	Mr.	B-ADLT
	Patrick	I-ADLT
	Otieno	I-ADLT
	who	O
	was	O
	a	O
	medical	O
	specialist	O
	expert	O
	was	O
	so	O
	concerned	O
	with	O
	the	O
	matter	O
	and	O
	decided	O
	to	O
	tale	O
	action	O
	in	O
	order	O
	to	O
	help	O
	the	O
	community	O
	.	O
	Held	O
	a	O
	campaign	O
	against	O
	FGM	O
	and	O
	told	O
	the	O
	community	O
	about	O
	its	O
	effect	O
	.	O
	he	O
	used	O
	bastop-xas	O
	and	O
	post	O
	to	O
	educate	O
	the	O
	people	O
	about	O
	the	O
	effects	O
	of	O
	FGM	O
	.	O
	The	O
	community	O
	grew	O
	sense	O
	and	O
	reforem	O
	from	O
	the	O
	cruel	O
	act	O
	to	O
	girls	O
	.	O
	this	O
	really	O
	saved	O
	a	O
	lot	O
	.	O
	stop-x	stop-x
		
	In	O
	Suba	B-LOC
	districts	I-LOC
	in	O
	Nyanza	B-LOC
	province	I-LOC
	it	O
	was	O
	a	O
	crime	O
	to	O
	educate	O
	a	O
	girl	O
	child	O
	.	O
	Girls	O
	could	O
	stay	O
	back	O
	at	O
	home	O
	and	O
	do	O
	chores	O
	while	O
	boys	O
	went	O
	to	O
	school	O
	to	O
	learning	O
	and	O
	ripping	O
	good	O
	fruit	O
	for	O
	their	O
	future	O
	and	O
	then	O
	marry	O
	uneducated	O
	girl	O
	.	O
	But	O
	this	O
	was	O
	not	O
	in	O
	all	O
	parents	O
	.	O
	One	O
	of	O
	the	O
	parent	O
	Mr.	B-ADLT
	Oriko	I-ADLT
	believed	O
	that	O
	everyone	O
	is	O
	equal	O
	in	O
	the	O
	eyes	O
	of	O
	God	O
	.	O
	So	O
	he	O
	decided	O
	to	O
	educate	O
	her	O
	girl	O
	.	O
	Villagers	O
	laughed	O
	at	O
	him	O
	and	O
	telling	O
	him	O
	that	O
	he	O
	was	O
	wasting	O
	money	O
	doing	O
	nothing	O
	.	O
	But	O
	the	O
	man	O
	did	O
	not	O
	give	O
	up	O
	on	O
	the	O
	struggle	O
	since	O
	he	O
	knew	O
	success	O
	was	O
	not	O
	for	O
	the	O
	chosen	O
	but	O
	for	O
	the	O
	few	O
	who	O
	have	O
	chosen	O
	.	O
	The	O
	girl	O
	worked	O
	hard	O
	at	O
	school	O
	and	O
	achieved	O
	good	O
	grades	O
	.	O
	She	O
	joined	O
	her	O
	Secondary	O
	and	O
	then	O
	to	O
	the	O
	university	O
	.	O
	where	O
	he	O
	achieved	O
	to	O
	become	O
	a	O
	lawyer	O
	.	O
	Villagers	O
	were	O
	surprised	O
	saying	O
	that	O
	the	O
	man	O
	used	O
	witchcraft	O
	.	O
	The	O
	girl	O
	used	O
	her	O
	post	O
	and	O
	present	O
	her	O
	case	O
	to	O
	the	O
	Minsitry	B-ORG
	of	I-ORG
	Education	I-ORG
	.	O
	The	O
	government	O
	was	O
	so	O
	concerned	O
	and	O
	reacted	O
	on	O
	the	O
	issue	O
	very	O
	quickly	O
	.	O
	They	O
	were	O
	educated	O
	about	O
	the	O
	importance	O
	of	O
	education	O
	the	O
	girl	O
	child	O
	.	O
	At	O
	first	O
	it	O
	was	O
	very	O
	hard	O
	to	O
	convince	O
	them	O
	.	O
	But	O
	cert	O
	they	O
	come	O
	to	O
	understand	O
	and	O
	changed	O
	their	O
	attitude	O
	towards	O
	girl	O
	child	O
	.	O
	The	O
	village	O
	produce	O
	very	O
	successful	O
	leaders	O
	and	O
	people	O
	in	O
	the	O
	society	O
	.	O
	stop-x	stop-x
		
	In	O
	the	O
	Lake	O
	side	O
	fishing	O
	is	O
	the	O
	most	O
	economic	O
	activity	O
	carried	O
	out	O
	.	O
	For	O
	example	O
	when	O
	we	O
	look	O
	at	O
	our	O
	country	O
	Kenya	B-LOC
	","	O
	fishing	O
	is	O
	commonly	O
	practices	O
	by	O
	the	O
	Luo	B-ORG
	tribe	I-ORG
	alongside	O
	the	O
	Lake	O
	shores	O
	of	O
	Lake	B-LOC
	Victoria	I-LOC
	.	O
	lake	B-LOC
	Victoria	I-LOC
	serves	O
	three	O
	countries	O
	in	O
	African	B-LOC
	continent	I-LOC
	.	O
	In	O
	these	O
	three	O
	countries	O
	fishing	O
	has	O
	developed	O
	leading	O
	to	O
	many	O
	industries	O
	developed	O
	and	O
	has	O
	also	O
	promoted	O
	fishing	O
	industries	O
	for	O
	sources	O
	of	O
	raw	O
	materials	O
	.	O
	Fishing	O
	has	O
	also	O
	led	O
	to	O
	development	O
	of	O
	roads	O
	at	O
	which	O
	fish	O
	are	O
	transported	O
	to	O
	the	O
	markets	O
	easily	O
	before	O
	going	O
	bad	O
	.	O
	stop-x	stop-x
		
	Chavakali	B-ORG
	high	I-ORG
	school	I-ORG
	has	O
	been	O
	laging	O
	behind	O
	in	O
	the	O
	music	O
	festival	O
	in	O
	the	O
	section	O
	of	O
	band	O
	playing	O
	.	O
	Chavakali	B-ORG
	which	O
	is	O
	considered	O
	a	O
	big	O
	school	O
	has	O
	been	O
	facing	O
	alot	O
	of	O
	embarassment	O
	from	O
	small	O
	school	O
	like	O
	booker	O
	who	O
	have	O
	became	O
	favourites	O
	in	O
	the	O
	bandplaying	O
	section	O
	of	O
	tghe	O
	music	O
	festival	O
	.	O
	Madam	B-ADLT
	kastop-xa	I-ADLT
	from	O
	japan	B-LOC
	who	O
	is	O
	IT	O
	expert	O
	who	O
	offered	O
	to	O
	by	O
	band	O
	equipment	O
	worth	O
	hundreds	O
	of	O
	thousand	O
	.	O
	Madam	B-ADLT
	kastop-xa	I-ADLT
	kind	O
	gesture	O
	has	O
	really	O
	put	O
	chavakali	B-ORG
	high	I-ORG
	school	I-ORG
	on	O
	everyone	O
	mouth	O
	this	O
	is	O
	because	O
	of	O
	the	O
	songs	O
	we	O
	play	O
	during	O
	ceremonies	O
	.	O
	stop-x	stop-x
		
	Jelang	B-MINR
	story	O
	has	O
	became	O
	the	O
	talk	O
	of	O
	the	O
	town	O
	the	O
	talk	O
	of	O
	the	O
	town	O
	this	O
	is	O
	because	O
	of	O
	the	O
	courages	O
	move	O
	which	O
	she	O
	did	O
	.	O
	Jelang	B-MINR
	who	O
	is	O
	15	O
	yrs	O
	old	O
	was	O
	going	O
	to	O
	be	O
	married	O
	of	O
	to	O
	a	O
	90yrs	O
	old	O
	man	O
	for	O
	few	O
	heads	O
	of	O
	cattle	O
	.	O
	The	O
	day	O
	of	O
	marriage	O
	was	O
	rude	O
	shock	O
	to	O
	jelang	B-MINR
	she	O
	really	O
	wanted	O
	to	O
	go	O
	and	O
	finish	O
	her	O
	studies	O
	before	O
	thinking	O
	of	O
	marriage	O
	.	O
	Jelangs	B-MINR
	father	O
	could	O
	not	O
	hear	O
	any	O
	of	O
	this	O
	he	O
	forceflly	O
	took	O
	her	O
	to	O
	her	O
	husbands	O
	house	O
	but	O
	the	O
	defiant	O
	spirit	O
	urged	O
	her	O
	run	O
	away	O
	.	O
	Jelang	B-MINR
	quickly	O
	ran	O
	to	O
	the	O
	chief	O
	camp	O
	.	O
	Skim	O
	away	O
	where	O
	the	O
	chief	O
	and	O
	UNICEF	B-ORG
	cared	O
	for	O
	her	O
	and	O
	took	O
	her	O
	to	O
	school	O
	.	O
	She	O
	is	O
	among	O
	the	O
	few	O
	girls	O
	who	O
	have	O
	escaped	O
	marriage	O
	i	O
	early	O
	ages	O
	in	O
	samburu	B-LOC
	.	O
	stop-x	stop-x
		
	There	O
	are	O
	many	O
	problems	O
	people	O
	living	O
	arouond	O
	Kibera	B-LOC
	slums	O
	are	O
	facing	O
	kibera	B-LOC
	environment	O
	in	O
	kibera	B-LOC
	slum	O
	is	O
	terrible	O
	.	O
	The	O
	major	O
	problem	O
	of	O
	water	O
	sewage	O
	are	O
	being	O
	slowly	O
	adressed	O
	by	O
	the	O
	UN	B-ORG
	HABITAT	I-ORG
	however	O
	","	O
	as	O
	you	O
	walk	O
	around	O
	kibera	B-LOC
	you	O
	will	O
	be	O
	astounded	O
	by	O
	amount	O
	of	O
	rubbish	O
	.	O
	This	O
	is	O
	mainly	O
	because	O
	of	O
	non	O
	-	O
	biodegradable	O
	plastic	O
	thrown	O
	everywhere	O
	.	O
	The	O
	people	O
	from	O
	Olypic	B-ORG
	were	O
	planning	O
	to	O
	make	O
	a	O
	change	O
	but	O
	they	O
	do	O
	not	O
	succeed	O
	to	O
	Organized	O
	groups	O
	within	O
	the	O
	kibera	B-LOC
	village	O
	to	O
	encourage	O
	the	O
	people	O
	to	O
	tidy	O
	up	O
	their	O
	area	O
	and	O
	thereby	O
	develop	O
	some	O
	community	O
	pride	O
	.	O
	stop-x	stop-x
		
	Many	O
	trees	O
	have	O
	been	O
	cut	O
	down	O
	in	O
	our	O
	forest	O
	especially	O
	in	O
	karura	B-LOC
	forest	I-LOC
	.	O
	If	O
	someone	O
	visits	O
	there	O
	he	O
	/	O
	she	O
	will	O
	find	O
	that	O
	there	O
	is	O
	an	O
	agro	O
	forest	O
	.	O
	One	O
	of	O
	the	O
	best	O
	ministries	O
	is	O
	proffessor	O
	waangari	B-ADLT
	Maathai	I-ADLT
	.	O
	She	O
	has	O
	tried	O
	her	O
	best	O
	to	O
	conserve	O
	the	O
	forest	O
	but	O
	there	O
	are	O
	still	O
	other	O
	people	O
	who	O
	an	O
	destroying	O
	it	O
	.	O
	The	O
	government	O
	should	O
	help	O
	Wangari	B-ADLT
	Maathai	I-ADLT
	to	O
	conserve	O
	the	O
	forest	O
	and	O
	to	O
	protect	O
	it	O
	very	O
	careful	O
	to	O
	protect	O
	our	O
	wild	O
	animals	O
	.	O
	stop-x	stop-x
		
	Cases	O
	of	O
	home	O
	delivery	O
	by	O
	pregnant	O
	mothers	O
	are	O
	rampant	O
	in	O
	Kibera	B-LOC
	.	O
	This	O
	has	O
	resulted	O
	into	O
	deaths	O
	of	O
	both	O
	mothers	O
	and	O
	their	O
	babies	O
	but	O
	those	O
	who	O
	are	O
	lucky	O
	to	O
	escape	O
	the	O
	ordeal	O
	would	O
	rather	O
	never	O
	try	O
	again	O
	.	O
	But	O
	the	O
	main	O
	problem	O
	is	O
	lack	O
	of	O
	money	O
	to	O
	take	O
	them	O
	to	O
	hospitals	O
	due	O
	to	O
	poverty	O
	.	O
	This	O
	problem	O
	has	O
	been	O
	there	O
	for	O
	a	O
	long	O
	time	O
	and	O
	recently	O
	","	O
	Care	O
	Kenya	B-LOC
	and	O
	AMREF	B-ORG
	in	O
	conjunction	O
	with	O
	CDC	B-ORG
	have	O
	come	O
	up	O
	with	O
	a	O
	project	O
	where	O
	pregnant	O
	mothers	O
	are	O
	offered	O
	delivery	O
	services	O
	free	O
	of	O
	charge	O
	at	O
	their	O
	medical	O
	facilities	O
	which	O
	dot	O
	most	O
	parts	O
	of	O
	Kibera	B-LOC
	.	O
	They	O
	are	O
	also	O
	given	O
	advice	O
	on	O
	the	O
	importance	O
	of	O
	breast	O
	feeding	O
	and	O
	other	O
	practices	O
	.	O
	The	O
	problems	O
	of	O
	maternity	O
	related	O
	deaths	O
	have	O
	since	O
	reduced	O
	.	O
	stop-x	stop-x
		
	One	O
	day	O
	","	O
	there	O
	was	O
	a	O
	woman	O
	who	O
	was	O
	living	O
	near	O
	us	O
	.	O
	The	O
	woman	O
	was	O
	called	O
	Beatrice	B-ORG
	.	O
	She	O
	had	O
	only	O
	three	O
	children	O
	;	O
	the	O
	biggest	O
	a	O
	girl	O
	and	O
	the	O
	smallest	O
	a	O
	boy	O
	.	O
	There	O
	is	O
	one	O
	day	O
	when	O
	the	O
	woman	O
	was	O
	crying	O
	","	O
	we	O
	were	O
	surprised	O
	to	O
	hear	O
	that	O
	but	O
	kept	O
	on	O
	listening	O
	to	O
	her	O
	.	O
	Then	O
	later	O
	we	O
	heard	O
	another	O
	scream	O
	again	O
	","	O
	then	O
	we	O
	went	O
	immediately	O
	to	O
	her	O
	house	O
	.	O
	When	O
	we	O
	reached	O
	there	O
	","	O
	we	O
	could	O
	even	O
	not	O
	utter	O
	a	O
	single	O
	word	O
	.	O
	We	O
	saw	O
	the	O
	woman	O
	crying	O
	for	O
	help	O
	and	O
	when	O
	we	O
	asked	O
	her	O
	what	O
	was	O
	happening	O
	then	O
	she	O
	told	O
	us	O
	that	O
	she	O
	is	O
	sick	O
	.	O
	After	O
	a	O
	few	O
	minutes	O
	","	O
	we	O
	took	O
	the	O
	woman	O
	to	O
	the	O
	hospital	O
	called	O
	Kenyatta	B-ORG
	.	O
	Then	O
	we	O
	told	O
	the	O
	doctor	O
	to	O
	test	O
	whether	O
	she	O
	could	O
	have	O
	HIV	O
	/	O
	AIDS	O
	.	O
	Before	O
	the	O
	doctor	O
	could	O
	go	O
	outside	O
	","	O
	he	O
	called	O
	me	O
	and	O
	told	O
	me	O
	that	O
	the	O
	woman	O
	was	O
	suffering	O
	from	O
	HIV	O
	/	O
	AIDS	O
	.	O
	I	O
	was	O
	surprised	O
	.	O
	Then	O
	we	O
	took	O
	her	O
	home	O
	and	O
	we	O
	called	O
	for	O
	the	O
	meeting	O
	and	O
	told	O
	the	O
	villagers	O
	that	O
	we	O
	should	O
	take	O
	care	O
	of	O
	her	O
	and	O
	give	O
	her	O
	the	O
	good	O
	care	O
	that	O
	she	O
	need	O
	in	O
	her	O
	lifetime	O
	before	O
	she	O
	depart	O
	.	O
	stop-x	stop-x
		
	Raping	O
	means	O
	to	O
	force	O
	a	O
	person	O
	to	O
	have	O
	sex	O
	without	O
	his	O
	or	O
	her	O
	agreement	O
	.	O
	This	O
	is	O
	realy	O
	happening	O
	in	O
	kibera	B-LOC
	area	O
	.	O
	as	O
	its	O
	well	O
	known	O
	unprotected	O
	sex	O
	cause	O
	pregnancy	O
	or	O
	STI	O
	whichb	O
	the	O
	dangerous	O
	one	O
	is	O
	HIV	O
	and	O
	AIDS	O
	.	O
	The	O
	sifa	B-ORG
	kimya	I-ORG
	organization	I-ORG
	have	O
	said	O
	that	O
	any	O
	rape	O
	case	O
	should	O
	be	O
	reported	O
	immediately	O
	to	O
	police	O
	.	O
	stop-x	stop-x
		
	It	O
	was	O
	the	O
	year	O
	2005	O
	when	O
	the	O
	olympic	B-OTHR
	games	I-OTHR
	held	O
	in	O
	Kenya	B-LOC
	.	O
	Many	O
	people	O
	were	O
	proud	O
	to	O
	have	O
	the	O
	olympic	B-OTHR
	games	I-OTHR
	.	O
	Many	O
	people	O
	came	O
	to	O
	see	O
	how	O
	their	O
	players	O
	were	O
	going	O
	to	O
	perform	O
	in	O
	athlets	O
	.	O
	One	O
	of	O
	the	O
	best	O
	long	O
	-	O
	distance	O
	runner	O
	is	O
	Pamela	O
	Jelimo	O
	.	O
	She	O
	manage	O
	to	O
	won	O
	gold	O
	Medal	O
	after	O
	she	O
	had	O
	perfome	O
	in	O
	steeple	O
	chase	O
	.	O
	Other	O
	people	O
	also	O
	need	O
	to	O
	practice	O
	to	O
	won	O
	the	O
	gold	O
	medal	O
	like	O
	pamela	B-ADLT
	Jelimo	I-ADLT
	and	O
	catherine	B-ADLT
	Nderaba	I-ADLT
	.	O
	stop-x	stop-x
		
	Tuberculosis	O
	is	O
	the	O
	common	O
	infection	O
	associated	O
	with	O
	AIDS	O
	.	O
	In	O
	kibera	B-LOC
	about	O
	half	O
	of	O
	all	O
	the	O
	people	O
	suffering	O
	from	O
	AIDS	O
	develop	O
	acute	O
	TB	O
	.	O
	Tuberculosis	O
	is	O
	an	O
	infectious	O
	disease	O
	spread	O
	around	O
	kibera	B-LOC
	by	O
	coughing	O
	","	O
	sneezing	O
	the	O
	transmission	O
	is	O
	from	O
	the	O
	infeceted	O
	patient	O
	to	O
	a	O
	healthy	O
	person	O
	Tuberculpsis	O
	is	O
	a	O
	dangerous	O
	disease	O
	but	O
	is	O
	organization	O
	did	O
	well	O
	to	O
	control	O
	it	O
	and	O
	this	O
	ideawas	O
	good	O
	that	O
	suceeded	O
	.	O
	stop-x	stop-x
		
	HIV	O
	/	O
	AID	O
	is	O
	a	O
	dangerous	O
	disease	O
	.	O
	This	O
	disease	O
	make	O
	many	O
	people	O
	to	O
	suffer	O
	from	O
	.	O
	This	O
	is	O
	the	O
	one	O
	of	O
	the	O
	(	O
	STD	O
	's	O
	)	O
	sexual	O
	transmitted	O
	disease	O
	/	O
	syndrome	O
	.	O
	Many	O
	of	O
	the	O
	young	O
	and	O
	older	O
	one	O
	's	O
	are	O
	infected	O
	with	O
	HIV	O
	/	O
	AIDS	O
	.	O
	They	O
	luck	O
	happy	O
	in	O
	their	O
	heart	O
	.	O
	some	O
	of	O
	them	O
	they	O
	set	O
	from	O
	their	O
	parents	O
	during	O
	birth	O
	time	O
	.	O
	Then	O
	some	O
	of	O
	them	O
	they	O
	get	O
	from	O
	sexual	O
	intercourse	O
	.	O
	They	O
	are	O
	many	O
	ways	O
	of	O
	transmuting	O
	HIV	O
	to	O
	others	O
	e.	O
	g	O
	Blood	O
	transmission	O
	","	O
	sharing	O
	needle	O
	etc	O
	.	O
	The	O
	solution	O
	of	O
	this	O
	disease	O
	is	O
	to	O
	Abstaining	O
	from	O
	sex	O
	intercourse	O
	.	O
	stop-x	stop-x
		
	Some	O
	of	O
	the	O
	MPs	O
	here	O
	in	O
	Kenya	B-LOC
	are	O
	having	O
	tribalism	O
	.	O
	They	O
	form	O
	their	O
	chama	O
	called	O
	(	O
	K.	B-ORG
	K.	I-ORG
	K	I-ORG
	)	O
	Kamba	B-ORG
	","	I-ORG
	Kikuyu	I-ORG
	and	I-ORG
	Kalenjin	I-ORG
	together	O
	.	O
	For	O
	sure	O
	this	O
	habit	O
	is	O
	very	O
	dangerous	O
	becaseu	O
	some	O
	place	O
	Kikuyu	B-ORG
	are	O
	many	O
	of	O
	them	O
	are	O
	kikuyu	B-ORG
	who	O
	are	O
	supporting	O
	Uhuru	B-ORG
	Kenyatta	I-ORG
	.	O
	This	O
	is	O
	because	O
	Ruto	B-ORG
	","	I-ORG
	Uhuru	I-ORG
	adn	I-ORG
	Kalonzo	I-ORG
	having	O
	one	O
	secrete	O
	.	O
	this	O
	three	O
	MPs	O
	are	O
	helping	O
	only	O
	their	O
	tribe	O
	.	O
	The	O
	are	O
	like	O
	Narok	B-ORG
	have	O
	been	O
	located	O
	with	O
	those	O
	kalenjin	B-ORG
	and	O
	others	O
	.	O
	stop-x	stop-x
		
	Kibera	B-ORG
	Youth	I-ORG
	is	O
	a	O
	another	O
	organization	O
	that	O
	is	O
	mostly	O
	helping	O
	many	O
	people	O
	in	O
	Kibera	B-LOC
	.	O
	This	O
	organization	O
	was	O
	found	O
	by	O
	Otieno	B-ADLT
	in	O
	Kisumu	B-LOC
	city	I-LOC
	.	O
	One	O
	day	O
	this	O
	organization	O
	visited	O
	us	O
	in	O
	our	O
	area	O
	this	O
	organization	O
	is	O
	very	O
	good	O
	at	O
	helping	O
	people	O
	.	O
	That	O
	is	O
	why	O
	it	O
	is	O
	called	O
	kibera	B-LOC
	yout	O
	association	O
	.	O
	It	O
	is	O
	found	O
	in	O
	kibera	B-LOC
	.	O
	By	O
	the	O
	best	O
	Never	O
	rest	O
	.	O
	This	O
	organization	O
	bult	O
	toilets	O
	","	O
	Bathroom	O
	","	O
	hospitals	O
	and	O
	many	O
	other	O
	activities	O
	.	O
	stop-x	stop-x
		
	In	O
	Kibera	B-LOC
	electricity	O
	is	O
	big	O
	problem	O
	.	O
	You	O
	can	O
	get	O
	man	O
	house	O
	have	O
	electricity	O
	.	O
	Because	O
	they	O
	do	O
	n't	O
	have	O
	money	O
	for	O
	paying	O
	electricity	O
	they	O
	do	O
	n't	O
	come	O
	from	O
	the	O
	K.	B-OTHR
	P.	I-OTHR
	L.	I-OTHR
	C	I-OTHR
	they	O
	come	O
	from	O
	no	O
	were	O
	.	O
	form	O
	may	O
	be	O
	boyo	O
	gas	O
	we	O
	have	O
	got	O
	kibera	B-LOC
	power	O
	nowaardays	O
	you	O
	just	O
	pay	O
	your	O
	neighour	O
	.	O
	stop-x	stop-x
		
	Build	O
	houses	O
	in	O
	Kibera	B-LOC
	has	O
	helped	O
	many	O
	people	O
	.	O
	Houses	O
	in	O
	Kbera	B-LOC
	are	O
	poor	O
	and	O
	it	O
	can	O
	not	O
	protect	O
	has	O
	very	O
	well	O
	during	O
	rainy	O
	seasons	O
	.	O
	That	O
	way	O
	goverment	O
	have	O
	decide	O
	to	O
	help	O
	people	O
	in	O
	kibera	B-LOC
	.	O
	They	O
	build	O
	some	O
	houses	O
	in	O
	a	O
	place	O
	called	O
	Raila	B-LOC
	.	O
	People	O
	have	O
	already	O
	enter	O
	inside	O
	the	O
	houses	O
	.	O
	They	O
	did	O
	not	O
	build	O
	one	O
